instance name;fleet name;opt?;routes
RCdp205;new_MI2_base;true;1: (0 2 45 5 8 46 4 3 1 70 100 101 ) ,2: (0 12 14 47 16 15 11 9 82 90 101 ) ,3: (0 42 39 36 35 37 43 68 101 ) ,4: (0 61 44 40 38 41 72 54 101 ) ,5: (0 64 51 85 63 76 89 25 77 58 101 ) ,6: (0 65 99 52 57 86 87 59 75 97 74 101 ) ,7: (0 69 98 53 10 13 17 101 ) ,8: (0 81 96 71 93 80 101 ) ,9: (0 83 19 23 21 48 18 49 22 24 20 66 101 ) ,10: (0 88 6 7 79 73 78 60 55 101 ) ,11: (0 92 95 33 30 27 28 26 29 31 34 32 101 ) ,12: (0 94 62 50 67 84 56 91 101 ) ,
RCdp206;new_MI2_base;true;1: (0 61 42 44 40 43 41 68 101 ) ,2: (0 64 22 23 21 18 19 49 20 101 ) ,3: (0 65 99 59 75 97 87 9 13 10 101 ) ,4: (0 67 33 30 31 29 27 28 26 32 34 50 93 101 ) ,5: (0 69 98 88 2 45 5 3 1 70 101 ) ,6: (0 71 72 39 38 36 35 37 54 101 ) ,7: (0 81 96 94 91 80 101 ) ,8: (0 82 11 12 14 47 15 16 17 60 55 101 ) ,9: (0 83 57 52 86 74 58 77 25 48 24 101 ) ,10: (0 90 53 78 73 79 7 6 8 46 4 100 101 ) ,11: (0 92 95 62 63 85 84 51 76 89 56 66 101 ) ,
RCdp207;new_MI2_base;false;0
RCdp208;new_MI2_base;false;0
Rdp101;new_MI2_base;true;1: (0 2 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 80 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 41 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 69 90 32 70 101 ) ,27: (0 72 21 73 101 ) ,28: (0 75 22 74 101 ) ,29: (0 76 68 101 ) ,30: (0 79 3 77 101 ) ,31: (0 81 50 1 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp102;new_MI2_base;true;1: (0 5 84 83 60 101 ) ,2: (0 7 47 19 101 ) ,3: (0 9 66 70 101 ) ,4: (0 14 38 43 101 ) ,5: (0 18 48 101 ) ,6: (0 23 56 101 ) ,7: (0 27 52 82 101 ) ,8: (0 28 54 80 101 ) ,9: (0 31 88 101 ) ,10: (0 33 81 20 101 ) ,11: (0 36 64 49 101 ) ,12: (0 39 4 101 ) ,13: (0 40 58 101 ) ,14: (0 44 16 101 ) ,15: (0 45 8 46 17 101 ) ,16: (0 50 3 29 24 101 ) ,17: (0 53 26 101 ) ,18: (0 61 86 91 101 ) ,19: (0 62 11 90 10 101 ) ,20: (0 63 32 101 ) ,21: (0 65 71 78 101 ) ,22: (0 67 55 25 101 ) ,23: (0 68 101 ) ,24: (0 69 30 51 1 101 ) ,25: (0 72 41 74 21 101 ) ,26: (0 73 22 75 101 ) ,27: (0 76 77 12 101 ) ,28: (0 79 35 34 101 ) ,29: (0 85 99 101 ) ,30: (0 87 13 101 ) ,31: (0 92 59 101 ) ,32: (0 93 96 101 ) ,33: (0 94 6 89 101 ) ,34: (0 95 42 15 57 2 101 ) ,35: (0 97 98 100 37 101 ) ,
Rdp103;new_MI2_base;true;1: (0 5 84 60 18 101 ) ,2: (0 6 96 89 101 ) ,3: (0 9 66 20 101 ) ,4: (0 12 76 50 101 ) ,5: (0 13 94 101 ) ,6: (0 14 43 15 101 ) ,7: (0 21 72 73 101 ) ,8: (0 22 75 56 74 101 ) ,9: (0 23 41 101 ) ,10: (0 26 40 58 101 ) ,11: (0 28 27 101 ) ,12: (0 31 10 70 101 ) ,13: (0 32 64 19 101 ) ,14: (0 33 81 101 ) ,15: (0 36 49 46 101 ) ,16: (0 39 4 101 ) ,17: (0 44 38 37 101 ) ,18: (0 45 17 16 98 101 ) ,19: (0 52 48 7 101 ) ,20: (0 53 101 ) ,21: (0 54 24 29 34 78 101 ) ,22: (0 59 93 101 ) ,23: (0 61 86 91 101 ) ,24: (0 62 11 63 90 101 ) ,25: (0 67 55 25 101 ) ,26: (0 68 80 101 ) ,27: (0 69 30 51 1 101 ) ,28: (0 71 65 35 101 ) ,29: (0 79 3 77 101 ) ,30: (0 83 8 82 101 ) ,31: (0 85 99 101 ) ,32: (0 87 57 2 101 ) ,33: (0 88 47 101 ) ,34: (0 92 95 101 ) ,35: (0 97 42 100 101 ) ,
Rdp104;new_MI2_base;true;1: (0 1 101 ) ,2: (0 3 79 29 24 101 ) ,3: (0 5 84 60 101 ) ,4: (0 12 26 101 ) ,5: (0 13 95 101 ) ,6: (0 14 38 101 ) ,7: (0 16 44 91 98 101 ) ,8: (0 23 4 101 ) ,9: (0 27 28 101 ) ,10: (0 31 70 69 101 ) ,11: (0 32 30 101 ) ,12: (0 40 57 15 43 42 101 ) ,13: (0 41 56 39 25 101 ) ,14: (0 47 62 101 ) ,15: (0 48 7 52 101 ) ,16: (0 50 33 9 51 101 ) ,17: (0 53 58 101 ) ,18: (0 54 67 55 101 ) ,19: (0 61 86 17 101 ) ,20: (0 64 49 36 46 101 ) ,21: (0 66 20 101 ) ,22: (0 68 80 101 ) ,23: (0 71 65 35 101 ) ,24: (0 73 72 21 101 ) ,25: (0 74 75 22 101 ) ,26: (0 76 77 101 ) ,27: (0 81 34 78 101 ) ,28: (0 82 19 101 ) ,29: (0 83 45 8 18 101 ) ,30: (0 88 11 63 90 10 101 ) ,31: (0 89 94 6 101 ) ,32: (0 92 59 96 101 ) ,33: (0 93 100 37 101 ) ,34: (0 97 87 2 101 ) ,35: (0 99 85 101 ) ,
Rdp105;new_MI2_base;true;1: (0 2 87 97 101 ) ,2: (0 5 84 60 101 ) ,3: (0 11 90 10 1 101 ) ,4: (0 13 58 101 ) ,5: (0 14 38 43 101 ) ,6: (0 21 23 56 55 101 ) ,7: (0 26 54 24 80 101 ) ,8: (0 27 69 101 ) ,9: (0 28 12 76 101 ) ,10: (0 29 79 3 101 ) ,11: (0 30 32 70 101 ) ,12: (0 31 62 101 ) ,13: (0 33 81 50 101 ) ,14: (0 36 19 88 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 61 101 ) ,17: (0 48 101 ) ,18: (0 51 9 78 34 101 ) ,19: (0 52 7 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 63 64 49 101 ) ,23: (0 65 71 35 101 ) ,24: (0 66 20 101 ) ,25: (0 67 25 101 ) ,26: (0 68 77 101 ) ,27: (0 72 73 40 101 ) ,28: (0 75 22 41 74 101 ) ,29: (0 82 47 46 101 ) ,30: (0 83 45 8 18 101 ) ,31: (0 85 99 101 ) ,32: (0 94 6 89 101 ) ,33: (0 95 92 37 100 91 101 ) ,34: (0 96 93 101 ) ,35: (0 98 86 17 101 ) ,
Rdp106;new_MI2_base;true;1: (0 5 84 83 101 ) ,2: (0 7 47 36 8 101 ) ,3: (0 9 66 20 101 ) ,4: (0 10 32 70 101 ) ,5: (0 11 62 88 101 ) ,6: (0 12 54 24 80 101 ) ,7: (0 13 58 101 ) ,8: (0 14 16 99 101 ) ,9: (0 19 49 46 101 ) ,10: (0 26 4 74 101 ) ,11: (0 27 101 ) ,12: (0 28 29 34 78 101 ) ,13: (0 31 63 101 ) ,14: (0 37 44 38 43 101 ) ,15: (0 39 56 21 101 ) ,16: (0 42 15 57 101 ) ,17: (0 48 64 90 101 ) ,18: (0 50 33 81 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 40 72 101 ) ,21: (0 61 86 101 ) ,22: (0 65 71 35 101 ) ,23: (0 67 55 25 101 ) ,24: (0 68 77 101 ) ,25: (0 69 30 51 1 101 ) ,26: (0 73 22 41 2 101 ) ,27: (0 75 23 101 ) ,28: (0 76 79 3 101 ) ,29: (0 82 45 17 60 101 ) ,30: (0 85 92 101 ) ,31: (0 87 97 96 101 ) ,32: (0 93 59 101 ) ,33: (0 94 6 101 ) ,34: (0 95 100 91 98 101 ) ,
Rdp107;new_MI2_base;true;1: (0 2 57 15 43 38 91 101 ) ,2: (0 4 75 73 101 ) ,3: (0 5 16 101 ) ,4: (0 10 90 32 70 101 ) ,5: (0 12 54 55 101 ) ,6: (0 18 82 19 7 101 ) ,7: (0 21 23 56 101 ) ,8: (0 27 69 101 ) ,9: (0 28 26 40 101 ) ,10: (0 30 20 101 ) ,11: (0 31 88 52 101 ) ,12: (0 36 49 83 101 ) ,13: (0 39 25 101 ) ,14: (0 42 14 44 6 101 ) ,15: (0 45 46 47 101 ) ,16: (0 48 8 60 101 ) ,17: (0 50 81 33 101 ) ,18: (0 51 9 35 34 101 ) ,19: (0 53 58 101 ) ,20: (0 59 92 97 101 ) ,21: (0 62 11 64 63 101 ) ,22: (0 65 71 101 ) ,23: (0 66 101 ) ,24: (0 67 74 101 ) ,25: (0 68 3 101 ) ,26: (0 72 22 41 101 ) ,27: (0 76 77 1 101 ) ,28: (0 79 78 29 24 80 101 ) ,29: (0 84 86 17 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 89 93 61 101 ) ,33: (0 94 99 96 101 ) ,34: (0 95 100 98 101 ) ,
Rdp108;new_MI2_base;true;1: (0 4 39 101 ) ,2: (0 5 60 89 101 ) ,3: (0 9 65 35 101 ) ,4: (0 10 90 32 70 101 ) ,5: (0 12 80 54 101 ) ,6: (0 14 38 91 101 ) ,7: (0 18 8 45 83 101 ) ,8: (0 20 66 71 101 ) ,9: (0 23 56 101 ) ,10: (0 27 52 101 ) ,11: (0 28 26 101 ) ,12: (0 30 1 101 ) ,13: (0 31 69 101 ) ,14: (0 40 73 74 22 41 101 ) ,15: (0 44 16 61 101 ) ,16: (0 48 7 88 101 ) ,17: (0 49 19 101 ) ,18: (0 50 81 33 101 ) ,19: (0 51 101 ) ,20: (0 53 58 101 ) ,21: (0 59 37 92 96 101 ) ,22: (0 62 11 64 63 101 ) ,23: (0 68 24 55 25 101 ) ,24: (0 72 21 101 ) ,25: (0 75 67 101 ) ,26: (0 76 77 3 101 ) ,27: (0 79 78 34 29 101 ) ,28: (0 82 47 36 46 101 ) ,29: (0 86 17 84 101 ) ,30: (0 87 13 101 ) ,31: (0 93 100 98 101 ) ,32: (0 94 95 6 101 ) ,33: (0 97 42 43 15 57 2 101 ) ,34: (0 99 85 101 ) ,
Rdp109;new_MI2_base;true;1: (0 1 101 ) ,2: (0 2 87 97 101 ) ,3: (0 3 78 34 77 101 ) ,4: (0 5 83 18 101 ) ,5: (0 9 35 66 101 ) ,6: (0 10 32 20 101 ) ,7: (0 12 76 101 ) ,8: (0 16 38 91 101 ) ,9: (0 21 72 73 101 ) ,10: (0 22 67 101 ) ,11: (0 23 41 101 ) ,12: (0 26 4 56 74 101 ) ,13: (0 27 101 ) ,14: (0 28 101 ) ,15: (0 30 101 ) ,16: (0 31 88 69 101 ) ,17: (0 39 75 101 ) ,18: (0 44 14 92 101 ) ,19: (0 47 19 101 ) ,20: (0 52 7 48 101 ) ,21: (0 53 40 101 ) ,22: (0 54 25 55 101 ) ,23: (0 58 13 101 ) ,24: (0 59 93 101 ) ,25: (0 61 86 17 101 ) ,26: (0 62 11 63 90 70 101 ) ,27: (0 64 49 36 46 60 101 ) ,28: (0 65 71 51 101 ) ,29: (0 68 80 101 ) ,30: (0 79 29 24 101 ) ,31: (0 81 33 50 101 ) ,32: (0 82 8 45 84 101 ) ,33: (0 85 99 101 ) ,34: (0 94 6 89 101 ) ,35: (0 95 42 15 43 57 101 ) ,36: (0 98 100 37 96 101 ) ,
Rdp110;new_MI2_base;true;1: (0 1 50 101 ) ,2: (0 2 57 15 43 42 101 ) ,3: (0 5 61 6 101 ) ,4: (0 12 101 ) ,5: (0 14 38 101 ) ,6: (0 16 44 91 37 101 ) ,7: (0 18 48 46 101 ) ,8: (0 19 49 101 ) ,9: (0 21 72 73 101 ) ,10: (0 23 4 101 ) ,11: (0 26 101 ) ,12: (0 27 28 101 ) ,13: (0 31 69 101 ) ,14: (0 47 36 82 101 ) ,15: (0 51 71 35 9 101 ) ,16: (0 52 101 ) ,17: (0 53 40 58 101 ) ,18: (0 56 39 55 24 80 101 ) ,19: (0 59 93 101 ) ,20: (0 62 11 64 63 101 ) ,21: (0 66 65 101 ) ,22: (0 67 25 54 101 ) ,23: (0 68 77 101 ) ,24: (0 70 30 10 101 ) ,25: (0 74 75 22 41 101 ) ,26: (0 76 29 34 78 101 ) ,27: (0 79 3 101 ) ,28: (0 81 33 101 ) ,29: (0 83 45 8 7 88 101 ) ,30: (0 85 99 101 ) ,31: (0 86 17 84 60 101 ) ,32: (0 87 97 96 101 ) ,33: (0 89 101 ) ,34: (0 90 32 20 101 ) ,35: (0 94 13 101 ) ,36: (0 95 100 98 92 101 ) ,
Rdp111;new_MI2_base;true;1: (0 1 101 ) ,2: (0 5 101 ) ,3: (0 9 71 35 51 101 ) ,4: (0 13 101 ) ,5: (0 16 61 60 101 ) ,6: (0 18 45 8 83 101 ) ,7: (0 20 66 90 63 101 ) ,8: (0 23 56 73 101 ) ,9: (0 27 101 ) ,10: (0 28 101 ) ,11: (0 30 32 70 101 ) ,12: (0 33 65 101 ) ,13: (0 39 4 101 ) ,14: (0 40 22 74 21 101 ) ,15: (0 42 15 43 57 2 101 ) ,16: (0 44 38 101 ) ,17: (0 48 11 101 ) ,18: (0 50 29 24 54 101 ) ,19: (0 53 58 101 ) ,20: (0 59 92 37 101 ) ,21: (0 64 49 101 ) ,22: (0 67 55 25 101 ) ,23: (0 68 80 101 ) ,24: (0 69 31 10 101 ) ,25: (0 72 75 41 101 ) ,26: (0 76 12 26 101 ) ,27: (0 79 3 77 101 ) ,28: (0 81 34 78 101 ) ,29: (0 82 47 36 46 101 ) ,30: (0 85 84 17 101 ) ,31: (0 86 91 101 ) ,32: (0 88 62 19 7 101 ) ,33: (0 89 52 101 ) ,34: (0 94 96 6 101 ) ,35: (0 95 87 101 ) ,36: (0 98 100 14 101 ) ,37: (0 99 93 97 101 ) ,
Rdp112;new_MI2_base;true;1: (0 1 30 70 101 ) ,2: (0 3 79 76 101 ) ,3: (0 4 54 80 101 ) ,4: (0 5 83 18 101 ) ,5: (0 12 28 101 ) ,6: (0 13 94 101 ) ,7: (0 14 38 91 92 101 ) ,8: (0 21 56 39 55 101 ) ,9: (0 26 72 74 101 ) ,10: (0 27 52 101 ) ,11: (0 31 10 69 101 ) ,12: (0 32 90 63 11 101 ) ,13: (0 44 16 61 101 ) ,14: (0 45 8 82 101 ) ,15: (0 47 84 101 ) ,16: (0 48 7 88 101 ) ,17: (0 50 9 33 101 ) ,18: (0 53 40 58 101 ) ,19: (0 62 19 101 ) ,20: (0 64 49 36 46 101 ) ,21: (0 65 35 34 78 101 ) ,22: (0 67 25 101 ) ,23: (0 68 29 24 101 ) ,24: (0 71 66 20 101 ) ,25: (0 73 22 41 57 2 101 ) ,26: (0 75 23 101 ) ,27: (0 77 81 51 101 ) ,28: (0 85 37 101 ) ,29: (0 87 42 43 15 101 ) ,30: (0 89 101 ) ,31: (0 93 96 6 101 ) ,32: (0 95 59 101 ) ,33: (0 97 100 98 101 ) ,34: (0 99 86 17 60 101 ) ,
Rdp201;new_MI2_base;true;1: (0 2 72 73 21 40 53 101 ) ,2: (0 5 83 45 8 84 86 17 60 89 101 ) ,3: (0 27 69 30 51 9 81 79 78 34 35 77 101 ) ,4: (0 28 12 29 76 3 68 26 101 ) ,5: (0 33 65 71 66 20 50 101 ) ,6: (0 39 67 23 75 56 4 54 55 25 24 80 101 ) ,7: (0 52 31 88 7 18 6 94 13 101 ) ,8: (0 62 63 90 10 32 70 1 101 ) ,9: (0 82 47 36 19 11 64 49 46 48 101 ) ,10: (0 87 57 41 22 74 58 101 ) ,11: (0 95 59 92 42 15 43 97 37 100 91 93 101 ) ,12: (0 98 14 38 44 16 61 85 99 96 101 ) ,
Rdp202;new_MI2_base;true;1: (0 5 61 16 44 38 86 84 17 83 60 89 101 ) ,2: (0 6 99 93 85 91 100 37 98 59 96 101 ) ,3: (0 12 29 68 54 4 55 25 24 80 101 ) ,4: (0 26 39 67 23 72 73 21 40 101 ) ,5: (0 27 69 31 88 30 90 10 101 ) ,6: (0 28 76 3 79 78 81 51 9 35 34 77 101 ) ,7: (0 50 33 65 71 66 20 32 70 1 101 ) ,8: (0 53 87 57 41 22 75 56 74 2 58 101 ) ,9: (0 62 63 11 19 64 49 46 7 52 101 ) ,10: (0 82 48 47 36 45 8 18 101 ) ,11: (0 94 95 92 14 42 15 43 97 13 101 ) ,
Rdp203;new_MI2_base;false;0
Rdp204;new_MI2_base;false;0
Rdp205;new_MI2_base;true;1: (0 2 15 42 14 44 86 38 43 57 58 101 ) ,2: (0 5 83 45 84 17 60 89 101 ) ,3: (0 6 94 99 85 61 16 91 100 37 93 96 101 ) ,4: (0 21 72 75 23 67 39 25 55 54 101 ) ,5: (0 27 69 30 71 65 35 66 20 32 10 70 1 101 ) ,6: (0 28 12 29 24 80 68 77 101 ) ,7: (0 31 88 62 11 63 90 64 49 19 7 18 101 ) ,8: (0 52 82 47 36 46 8 48 101 ) ,9: (0 53 40 73 41 22 74 56 4 26 101 ) ,10: (0 76 33 81 51 9 34 78 79 3 50 101 ) ,11: (0 95 59 98 92 97 87 13 101 ) ,
Rdp206;new_MI2_base;false;0
Rdp207;new_MI2_base;false;0
Rdp208;new_MI2_base;false;0
Rdp209;new_MI2_base;false;0
Rdp210;new_MI2_base;false;0
Rdp211;new_MI2_base;false;0
Cdp101;new_MI2_lift;true;1: (0 4 2 1 101 ) ,2: (0 5 3 101 ) ,3: (0 7 101 ) ,4: (0 8 9 101 ) ,5: (0 10 6 75 101 ) ,6: (0 13 12 101 ) ,7: (0 15 11 101 ) ,8: (0 16 14 101 ) ,9: (0 17 18 19 101 ) ,10: (0 20 22 21 101 ) ,11: (0 24 47 101 ) ,12: (0 25 27 101 ) ,13: (0 28 26 101 ) ,14: (0 29 30 23 101 ) ,15: (0 32 31 101 ) ,16: (0 33 35 101 ) ,17: (0 37 38 101 ) ,18: (0 39 36 34 101 ) ,19: (0 41 40 44 101 ) ,20: (0 43 42 101 ) ,21: (0 45 101 ) ,22: (0 46 48 49 101 ) ,23: (0 51 50 52 101 ) ,24: (0 53 56 101 ) ,25: (0 54 59 101 ) ,26: (0 57 55 101 ) ,27: (0 58 60 101 ) ,28: (0 63 101 ) ,29: (0 64 68 69 101 ) ,30: (0 65 62 101 ) ,31: (0 67 101 ) ,32: (0 72 61 66 101 ) ,33: (0 74 101 ) ,34: (0 76 70 73 101 ) ,35: (0 77 79 80 101 ) ,36: (0 78 71 101 ) ,37: (0 81 101 ) ,38: (0 82 84 101 ) ,39: (0 85 89 91 101 ) ,40: (0 86 83 101 ) ,41: (0 90 87 101 ) ,42: (0 93 99 101 ) ,43: (0 94 92 101 ) ,44: (0 96 95 101 ) ,45: (0 97 100 101 ) ,46: (0 98 88 101 ) ,
Cdp102;new_MI2_lift;false;1: (0 5 101 ) ,2: (0 7 3 101 ) ,3: (0 8 4 1 101 ) ,4: (0 9 6 101 ) ,5: (0 10 11 101 ) ,6: (0 13 17 101 ) ,7: (0 15 30 101 ) ,8: (0 16 14 101 ) ,9: (0 18 19 12 101 ) ,10: (0 20 22 21 101 ) ,11: (0 24 27 28 23 101 ) ,12: (0 25 26 101 ) ,13: (0 29 34 101 ) ,14: (0 31 35 37 101 ) ,15: (0 32 101 ) ,16: (0 33 36 101 ) ,17: (0 38 39 101 ) ,18: (0 40 44 101 ) ,19: (0 42 41 101 ) ,20: (0 43 46 45 101 ) ,21: (0 50 51 48 101 ) ,22: (0 52 49 47 101 ) ,23: (0 53 56 101 ) ,24: (0 55 54 101 ) ,25: (0 57 59 101 ) ,26: (0 58 60 101 ) ,27: (0 61 64 68 69 101 ) ,28: (0 62 66 101 ) ,29: (0 63 101 ) ,30: (0 67 65 101 ) ,31: (0 70 80 72 101 ) ,32: (0 71 73 77 79 101 ) ,33: (0 74 101 ) ,34: (0 75 2 101 ) ,35: (0 81 78 101 ) ,36: (0 84 82 83 101 ) ,37: (0 85 76 101 ) ,38: (0 86 88 89 101 ) ,39: (0 90 87 91 101 ) ,40: (0 93 99 101 ) ,41: (0 94 92 101 ) ,42: (0 95 98 101 ) ,43: (0 96 101 ) ,44: (0 97 100 101 ) ,
Cdp103;new_MI2_lift;true;1: (0 2 4 5 101 ) ,2: (0 3 101 ) ,3: (0 7 8 101 ) ,4: (0 9 6 101 ) ,5: (0 10 11 101 ) ,6: (0 13 12 101 ) ,7: (0 15 14 101 ) ,8: (0 16 101 ) ,9: (0 17 19 18 101 ) ,10: (0 21 20 101 ) ,11: (0 24 27 22 101 ) ,12: (0 25 23 101 ) ,13: (0 26 28 30 29 101 ) ,14: (0 32 31 101 ) ,15: (0 33 35 101 ) ,16: (0 37 38 101 ) ,17: (0 39 36 34 101 ) ,18: (0 40 44 45 101 ) ,19: (0 42 41 101 ) ,20: (0 46 49 101 ) ,21: (0 52 51 50 47 101 ) ,22: (0 54 68 101 ) ,23: (0 55 53 101 ) ,24: (0 56 60 101 ) ,25: (0 57 48 101 ) ,26: (0 59 58 43 101 ) ,27: (0 62 66 69 101 ) ,28: (0 63 101 ) ,29: (0 67 65 101 ) ,30: (0 72 61 64 101 ) ,31: (0 73 70 80 101 ) ,32: (0 74 101 ) ,33: (0 75 1 101 ) ,34: (0 76 71 77 79 101 ) ,35: (0 81 78 101 ) ,36: (0 85 84 101 ) ,37: (0 87 86 101 ) ,38: (0 88 89 101 ) ,39: (0 90 82 83 101 ) ,40: (0 93 99 101 ) ,41: (0 96 95 91 101 ) ,42: (0 97 100 101 ) ,43: (0 98 94 92 101 ) ,
Cdp104;new_MI2_lift;true;1: (0 1 101 ) ,2: (0 2 5 101 ) ,3: (0 3 4 75 101 ) ,4: (0 7 6 9 101 ) ,5: (0 8 11 10 101 ) ,6: (0 13 17 101 ) ,7: (0 15 19 101 ) ,8: (0 16 101 ) ,9: (0 18 14 12 101 ) ,10: (0 20 22 21 101 ) ,11: (0 23 26 101 ) ,12: (0 25 29 101 ) ,13: (0 28 30 27 24 101 ) ,14: (0 32 31 101 ) ,15: (0 33 35 101 ) ,16: (0 34 39 36 101 ) ,17: (0 38 37 101 ) ,18: (0 40 45 49 101 ) ,19: (0 42 41 101 ) ,20: (0 43 101 ) ,21: (0 46 44 101 ) ,22: (0 48 51 50 101 ) ,23: (0 52 47 101 ) ,24: (0 54 55 101 ) ,25: (0 56 53 101 ) ,26: (0 57 59 101 ) ,27: (0 60 58 101 ) ,28: (0 62 65 101 ) ,29: (0 63 101 ) ,30: (0 64 68 101 ) ,31: (0 67 66 69 101 ) ,32: (0 71 77 79 80 101 ) ,33: (0 72 61 101 ) ,34: (0 73 70 76 101 ) ,35: (0 74 101 ) ,36: (0 81 78 101 ) ,37: (0 84 82 83 101 ) ,38: (0 85 90 101 ) ,39: (0 86 87 101 ) ,40: (0 91 88 89 101 ) ,41: (0 93 94 101 ) ,42: (0 95 92 101 ) ,43: (0 97 100 101 ) ,44: (0 99 96 98 101 ) ,
Cdp105;new_MI2_lift;true;1: (0 1 101 ) ,2: (0 3 7 10 11 101 ) ,3: (0 5 75 101 ) ,4: (0 8 6 4 101 ) ,5: (0 13 17 101 ) ,6: (0 15 9 101 ) ,7: (0 16 14 101 ) ,8: (0 18 19 12 101 ) ,9: (0 20 21 101 ) ,10: (0 24 29 22 101 ) ,11: (0 25 27 101 ) ,12: (0 30 28 26 23 101 ) ,13: (0 32 31 101 ) ,14: (0 33 35 101 ) ,15: (0 37 38 101 ) ,16: (0 39 36 34 101 ) ,17: (0 41 44 45 101 ) ,18: (0 42 43 101 ) ,19: (0 46 49 47 101 ) ,20: (0 48 51 50 52 101 ) ,21: (0 54 68 101 ) ,22: (0 55 53 59 101 ) ,23: (0 56 69 101 ) ,24: (0 57 40 101 ) ,25: (0 58 60 101 ) ,26: (0 62 101 ) ,27: (0 63 101 ) ,28: (0 64 66 101 ) ,29: (0 67 65 101 ) ,30: (0 70 77 101 ) ,31: (0 72 61 101 ) ,32: (0 73 79 101 ) ,33: (0 74 101 ) ,34: (0 76 71 101 ) ,35: (0 80 101 ) ,36: (0 81 78 101 ) ,37: (0 83 82 101 ) ,38: (0 84 85 101 ) ,39: (0 88 89 91 101 ) ,40: (0 90 87 86 101 ) ,41: (0 92 97 101 ) ,42: (0 93 99 101 ) ,43: (0 95 100 101 ) ,44: (0 96 94 101 ) ,45: (0 98 2 101 ) ,
Cdp106;new_MI2_lift;true;1: (0 1 101 ) ,2: (0 2 75 101 ) ,3: (0 5 3 7 101 ) ,4: (0 8 6 4 101 ) ,5: (0 10 11 9 101 ) ,6: (0 13 18 101 ) ,7: (0 15 36 101 ) ,8: (0 16 14 101 ) ,9: (0 17 19 12 101 ) ,10: (0 20 21 101 ) ,11: (0 23 22 101 ) ,12: (0 24 30 28 26 101 ) ,13: (0 25 27 101 ) ,14: (0 29 39 34 101 ) ,15: (0 32 31 101 ) ,16: (0 33 35 101 ) ,17: (0 37 38 101 ) ,18: (0 40 44 45 50 101 ) ,19: (0 43 42 41 101 ) ,20: (0 46 47 101 ) ,21: (0 51 101 ) ,22: (0 52 49 101 ) ,23: (0 53 59 101 ) ,24: (0 54 55 101 ) ,25: (0 56 48 101 ) ,26: (0 57 61 101 ) ,27: (0 58 60 101 ) ,28: (0 63 101 ) ,29: (0 65 62 101 ) ,30: (0 66 69 101 ) ,31: (0 67 101 ) ,32: (0 70 71 101 ) ,33: (0 72 64 68 101 ) ,34: (0 74 101 ) ,35: (0 77 80 101 ) ,36: (0 78 73 101 ) ,37: (0 81 76 79 101 ) ,38: (0 83 82 84 101 ) ,39: (0 87 86 101 ) ,40: (0 88 91 101 ) ,41: (0 90 85 89 101 ) ,42: (0 94 93 101 ) ,43: (0 95 96 101 ) ,44: (0 97 92 101 ) ,45: (0 98 99 100 101 ) ,
