instance name;fleet name;opt?;routes
Rdp101.Q50;1vehc1pcs20perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs25perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs30perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs35perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs40perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs45perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs50perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs55perc;true;1: (0 2 75 41 74 101 ) ,2: (0 5 83 84 60 101 ) ,3: (0 12 54 24 101 ) ,4: (0 14 15 57 97 101 ) ,5: (0 18 48 101 ) ,6: (0 21 73 22 56 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 52 101 ) ,9: (0 28 40 26 101 ) ,10: (0 29 78 80 101 ) ,11: (0 30 90 32 101 ) ,12: (0 31 88 101 ) ,13: (0 33 9 34 35 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 42 44 38 43 101 ) ,17: (0 45 46 101 ) ,18: (0 51 66 1 101 ) ,19: (0 53 58 101 ) ,20: (0 59 98 99 6 101 ) ,21: (0 62 11 10 101 ) ,22: (0 63 64 49 101 ) ,23: (0 65 71 20 70 101 ) ,24: (0 69 81 50 101 ) ,25: (0 72 67 101 ) ,26: (0 76 68 101 ) ,27: (0 79 3 77 101 ) ,28: (0 82 7 8 89 101 ) ,29: (0 85 37 101 ) ,30: (0 86 17 101 ) ,31: (0 87 13 101 ) ,32: (0 92 16 91 93 101 ) ,33: (0 94 96 101 ) ,34: (0 95 61 100 101 ) ,
Rdp101.Q50;1vehc1pcs60perc;true;1: (0 2 40 53 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 25 101 ) ,9: (0 27 101 ) ,10: (0 28 26 101 ) ,11: (0 29 24 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 78 34 77 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 4 101 ) ,17: (0 44 16 84 60 101 ) ,18: (0 45 46 101 ) ,19: (0 51 9 20 1 101 ) ,20: (0 52 18 89 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 74 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 76 79 3 101 ) ,30: (0 81 50 101 ) ,31: (0 83 82 7 101 ) ,32: (0 85 37 101 ) ,33: (0 87 97 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 98 91 100 101 ) ,37: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs65perc;true;1: (0 2 21 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 77 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 73 22 74 101 ) ,30: (0 76 79 3 101 ) ,31: (0 81 50 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs70perc;true;1: (0 2 21 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 77 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 73 22 74 101 ) ,30: (0 76 79 3 101 ) ,31: (0 81 50 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs75perc;true;1: (0 2 21 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 77 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 73 22 74 101 ) ,30: (0 76 79 3 101 ) ,31: (0 81 50 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs80perc;true;1: (0 2 21 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 77 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 73 22 74 101 ) ,30: (0 76 79 3 101 ) ,31: (0 81 50 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs85perc;true;1: (0 2 21 40 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 29 24 101 ) ,11: (0 30 66 101 ) ,12: (0 31 88 101 ) ,13: (0 33 78 34 77 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 9 20 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 35 101 ) ,25: (0 67 56 101 ) ,26: (0 68 80 101 ) ,27: (0 69 90 32 70 101 ) ,28: (0 72 75 41 101 ) ,29: (0 73 22 74 101 ) ,30: (0 76 79 3 101 ) ,31: (0 81 50 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 87 97 101 ) ,35: (0 92 86 17 101 ) ,36: (0 94 96 101 ) ,37: (0 95 98 91 100 101 ) ,38: (0 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs90perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs95perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs100perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs105perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs110perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs115perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 14 38 43 101 ) ,5: (0 23 41 55 25 101 ) ,6: (0 27 101 ) ,7: (0 28 12 76 101 ) ,8: (0 29 78 101 ) ,9: (0 30 90 32 101 ) ,10: (0 31 88 101 ) ,11: (0 33 9 34 35 101 ) ,12: (0 36 47 19 101 ) ,13: (0 39 54 101 ) ,14: (0 44 16 84 60 101 ) ,15: (0 45 46 101 ) ,16: (0 51 66 1 101 ) ,17: (0 52 18 89 101 ) ,18: (0 53 58 101 ) ,19: (0 59 42 15 57 101 ) ,20: (0 62 11 10 101 ) ,21: (0 63 64 49 101 ) ,22: (0 65 71 20 70 101 ) ,23: (0 67 4 101 ) ,24: (0 68 24 80 101 ) ,25: (0 69 81 50 101 ) ,26: (0 72 21 73 101 ) ,27: (0 75 22 56 74 101 ) ,28: (0 79 3 77 101 ) ,29: (0 83 82 7 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 92 86 17 101 ) ,33: (0 94 96 101 ) ,34: (0 95 97 91 100 101 ) ,35: (0 98 99 93 101 ) ,
Rdp101.Q50;1vehc1pcs120perc;true;1: (0 2 40 26 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 24 101 ) ,5: (0 14 38 43 101 ) ,6: (0 21 73 22 101 ) ,7: (0 23 55 25 101 ) ,8: (0 27 101 ) ,9: (0 28 101 ) ,10: (0 29 78 80 101 ) ,11: (0 30 90 32 101 ) ,12: (0 31 88 101 ) ,13: (0 33 9 34 35 101 ) ,14: (0 36 47 19 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 84 60 101 ) ,17: (0 45 46 101 ) ,18: (0 51 66 1 101 ) ,19: (0 52 18 89 101 ) ,20: (0 53 58 101 ) ,21: (0 59 42 15 57 101 ) ,22: (0 62 11 10 101 ) ,23: (0 63 64 49 101 ) ,24: (0 65 71 20 70 101 ) ,25: (0 67 56 74 101 ) ,26: (0 69 81 50 101 ) ,27: (0 72 75 41 101 ) ,28: (0 76 68 101 ) ,29: (0 79 3 77 101 ) ,30: (0 83 82 7 101 ) ,31: (0 85 37 101 ) ,32: (0 87 13 101 ) ,33: (0 92 86 17 101 ) ,34: (0 94 96 101 ) ,35: (0 95 97 91 100 101 ) ,36: (0 98 99 93 101 ) ,
Rdp101.Q50.F31;1vehc1pcs0perc;true;1: (0 2 87 57 101 ) ,2: (0 5 52 89 101 ) ,3: (0 14 98 99 6 43 101 ) ,4: (0 16 84 17 93 101 ) ,5: (0 18 48 101 ) ,6: (0 23 41 96 101 ) ,7: (0 27 51 9 35 101 ) ,8: (0 28 12 76 55 101 ) ,9: (0 29 34 70 101 ) ,10: (0 30 90 66 101 ) ,11: (0 31 11 20 101 ) ,12: (0 33 79 3 101 ) ,13: (0 36 47 7 8 60 101 ) ,14: (0 39 54 101 ) ,15: (0 45 82 46 101 ) ,16: (0 53 26 58 101 ) ,17: (0 59 42 15 40 101 ) ,18: (0 62 88 10 101 ) ,19: (0 63 64 49 101 ) ,20: (0 65 71 78 24 80 101 ) ,21: (0 67 4 25 101 ) ,22: (0 68 77 101 ) ,23: (0 69 19 32 101 ) ,24: (0 72 21 73 101 ) ,25: (0 75 22 56 74 101 ) ,26: (0 81 50 1 101 ) ,27: (0 83 86 101 ) ,28: (0 85 37 91 101 ) ,29: (0 92 44 38 97 101 ) ,30: (0 94 13 101 ) ,31: (0 95 61 100 101 ) ,
